Customer_ID,Customer_Name,Email,Phone,Address,City,State,Zip,Country,Gender,Date_of_Birth,Account_Creation_Date,Last_Login_Date,Product_1,Product_2,Product_3,Product_4,Product_5,Order_Amount,Order_Date,Payment_Method,Loyalty_Points,Subscription_Status,Subscription_Plan,Last_Purchase_Date,Referral_Code,Customer_Service_Interactions,Customer_Satisfaction_Rating,Age,Occupation,Marital_Status
26738,Leslie Daugherty,sryan@hill.biz,807-333-7728x843,"97348 Jonathan Place Suite 689
Port Joanna, HI 50327",Kellymouth,South Dakota,93880,Syrian Arab Republic,Female,10/26/00,1/14/21,4/1/25,owner,place,many,wonder,present,493.68,1/8/25,Credit Card,565,Active,Platinum,3/15/25,JRF6ACZN,8,8,70,"Scientist, research (physical sciences)",Divorced
13536,Kevin Stephens,arielbryant@hotmail.com,160.462.0600x8788,"80620 Smith Islands Suite 086
Hicksbury, NJ 77075",East Adrienne,Illinois,70172,Falkland Islands (Malvinas),Female,4/20/58,8/19/24,4/1/25,someone,attorney,traditional,new,line,360.62,3/14/25,Bank Transfer,879,Inactive,Gold,2/14/25,ZSLB64W6,6,10,62,"Engineer, control and instrumentation",Widowed
19387,Craig Keller,henryalexa@gmail.com,+1-796-222-9405x905,"08714 Charles Vista Suite 123
South Alexander, AR 43066",Dennisfurt,Montana,82067,Bosnia and Herzegovina,Other,3/6/74,12/29/24,4/2/25,region,writer,later,study,consumer,134.57,2/2/25,Bank Transfer,810,Active,Premium,3/1/25,UTOZJVKW,14,10,64,Actor,Single
94781,Brett Phillips,huangdavid@yahoo.com,6794065897,"54319 Cindy Tunnel
Calebside, IL 92788",Joseville,Mississippi,22529,Morocco,Female,8/24/74,4/15/24,4/1/25,their,deal,happen,nearly,reason,60.49,1/7/25,PayPal,904,Inactive,Basic,3/24/25,S7L3KFFA,17,1,62,"Research officer, trade union",Widowed
93944,Meghan Robertson,floressarah@gmail.com,212-226-7825x657,"3230 Christopher Lane
East Mariaborough, AK 81514",Lake Frank,Iowa,96817,American Samoa,Other,11/2/91,11/2/20,4/2/25,foreign,thousand,degree,position,yeah,359.82,1/24/25,Credit Card,820,Active,Platinum,1/29/25,47VJ5WKO,18,10,32,"Chemist, analytical",Divorced
69181,Rachel Salas,jessewalton@krueger-moore.com,001-897-932-9739x47812,"92773 Bird Squares
Meganfort, MD 14018",Port Nicole,Montana,24877,Holy See (Vatican City State),Other,9/16/95,9/3/21,4/1/25,risk,our,garden,theory,executive,360.4,1/20/25,Credit Card,518,Active,Gold,1/1/25,4LT801FB,10,3,70,Immunologist,Married
48643,Patricia Lester DDS,jill62@yahoo.com,(086)437-7478,"PSC 3641, Box 0792
APO AA 31459",North Garyton,Indiana,59620,Madagascar,Other,1/25/65,7/10/24,4/1/25,act,risk,realize,black,myself,255.29,2/2/25,PayPal,63,Active,Gold,1/11/25,I3WS2F5K,9,3,37,Psychiatric nurse,Single
20837,Robert Mitchell,vanessamiller@simmons.com,(102)028-2002,"5855 Watson Groves Apt. 734
Cantrellshire, NC 69154",Port Jesus,Virginia,55600,Kazakhstan,Female,2/2/60,11/10/24,4/2/25,statement,pull,author,even,under,214.22,1/5/25,PayPal,856,Inactive,Platinum,3/14/25,PP1K3890,13,7,67,"Accountant, chartered public finance",Married
96674,James Moore,summersnicholas@clark-alexander.com,001-603-615-0863x40275,"USS Martin
FPO AE 36783",Rachaelburgh,New Jersey,96131,Germany,Other,10/28/83,2/9/21,4/2/25,can,million,right,write,war,56.14,3/28/25,Credit Card,335,Active,Basic,3/8/25,XA48ICV9,11,3,33,Advertising art director,Married
92323,Heidi Long,williamjackson@yahoo.com,(999)593-6787x401,"813 Edwards Lights Suite 095
New Lisa, SD 52276",Mathischester,Minnesota,50480,Venezuela,Female,12/2/94,12/27/21,4/1/25,suddenly,artist,support,building,her,331.04,3/24/25,Bank Transfer,158,Active,Gold,1/8/25,FGC4627D,19,8,35,"Surveyor, rural practice",Married
54933,Glenn Hall,qswanson@hotmail.com,(667)572-9155,"Unit 7697 Box 5733
DPO AA 38030",Hollyfurt,Georgia,12904,Lithuania,Male,7/23/02,12/26/24,4/1/25,better,effect,close,after,technology,219.61,1/7/25,Credit Card,18,Inactive,Platinum,1/6/25,GMHC88O0,14,6,36,Materials engineer,Married
88158,Michael Cook,josephenglish@hotmail.com,+1-436-908-2097x7718,"6082 Jose Parkways Suite 735
Brandonfurt, MS 63589",Port Erik,New Hampshire,6832,Guatemala,Other,4/15/93,1/11/20,4/1/25,college,own,appear,already,require,92.79,2/26/25,Bank Transfer,136,Inactive,Gold,2/4/25,62MQTBUM,9,1,70,"Scientist, water quality",Single
96169,Jonathan Lee,vwhite@hotmail.com,443-973-5927,"Unit 0648 Box 8673
DPO AA 64912",Lisamouth,Texas,38890,Belize,Female,7/26/59,1/4/21,4/2/25,food,good,lose,people,happen,49.86,2/25/25,Credit Card,616,Inactive,Basic,1/19/25,SM49BFZD,4,2,31,Research scientist (medical),Divorced
28542,David Rhodes,lynnhendrix@hotmail.com,001-853-513-4649x829,"6044 Rice Hill Suite 161
Blankenshipland, NJ 22646",Port Stephanie,Florida,23907,Sierra Leone,Female,10/28/94,3/21/24,4/1/25,listen,despite,move,woman,develop,402.24,1/3/25,Bank Transfer,370,Active,Gold,3/5/25,2P9RY5X9,18,1,49,Fish farm manager,Widowed
35590,Antonio Jordan,emilyobrien@jackson.com,+1-840-138-1970x104,"26209 Chandler Ports Suite 107
New Judithstad, WV 90129",East Davidburgh,Florida,92638,Guam,Male,1/23/73,12/17/21,4/1/25,remain,address,himself,attorney,read,279.84,3/18/25,Credit Card,233,Inactive,Basic,3/1/25,WDZLT7BW,20,3,47,Airline pilot,Divorced
4737,Sarah Benson,ramireznathaniel@moore.com,6160318163,"480 Davis Summit Apt. 661
Port Corey, PA 52733",Tammyland,Utah,9817,Uzbekistan,Other,4/5/85,9/8/23,4/2/25,there,police,bag,participant,ball,73.83,2/1/25,Credit Card,390,Active,Basic,3/1/25,31QDFLRL,19,4,64,"Civil engineer, consulting",Divorced
41999,Sandra Price,stephanie08@hotmail.com,-7266,"244 Hubbard Brooks
North Lindafort, FL 75439",East Caitlinberg,Delaware,95804,Congo,Female,12/21/75,2/13/25,4/1/25,age,property,attorney,enter,attention,492.43,1/16/25,PayPal,256,Inactive,Gold,4/1/25,DD3MNWL5,17,2,59,Learning disability nurse,Married
95613,James Johnson,cdiaz@gmail.com,584-262-7889x195,"91314 Dale Street Suite 785
Johnberg, SD 16745",West Melissaland,Vermont,50754,Maldives,Other,1/16/73,6/22/22,4/2/25,maybe,final,beat,my,with,453.05,1/13/25,Credit Card,913,Inactive,Gold,3/17/25,GP0MBM19,1,4,70,Retail merchandiser,Widowed
91091,Julie Smith,kathleenramos@tucker.com,+1-331-535-9537x640,"30577 Rachel Cape Apt. 024
Wandamouth, NE 13968",Larsenborough,Wyoming,94961,Equatorial Guinea,Other,11/15/65,8/22/21,4/1/25,debate,find,safe,figure,organization,180.75,3/23/25,Bank Transfer,851,Active,Premium,2/18/25,MVPUYKMS,7,8,24,Minerals surveyor,Widowed
36176,Mary Strong,ramirezjoseph@hotmail.com,+1-366-578-5875x005,"53209 Miller Crescent
Lake Christopher, HI 31686",Jonesland,New Jersey,86071,Georgia,Male,11/29/54,6/19/23,4/1/25,cell,moment,degree,really,space,75.16,1/24/25,Bank Transfer,233,Active,Gold,2/14/25,HODHRB9P,0,1,55,"Presenter, broadcasting",Widowed
18620,Lauren Nguyen,marshamy@cervantes.org,345-824-0297x77848,"USCGC Hill
FPO AE 82189",Saunderston,Pennsylvania,97340,India,Other,9/17/94,10/31/24,4/2/25,speak,town,several,daughter,sure,471.54,3/31/25,Credit Card,578,Inactive,Basic,1/26/25,XGU43JTP,19,8,39,International aid/development worker,Single
16384,Joshua Johnson,marc48@galvan-green.org,001-099-173-7250x9148,"86704 Estrada Trail Apt. 843
East Shannon, NM 72292",South Lindachester,Nevada,60768,Germany,Female,4/14/89,4/1/23,4/2/25,on,apply,hair,leave,plan,361.67,1/8/25,Credit Card,419,Inactive,Platinum,2/18/25,1XLVB0LL,8,8,41,Production engineer,Married
11964,Sara Clark,xsmith@smith.com,001-237-931-4042x4118,"91324 Craig Heights
South Scottmouth, AL 37140",Sotoshire,Hawaii,92786,Vanuatu,Female,1/25/96,9/24/20,4/1/25,reflect,area,identify,least,shoulder,271.36,3/21/25,PayPal,655,Active,Basic,1/19/25,KXSW2NTW,6,3,64,Printmaker,Divorced
73841,Katie Austin,richard12@gmail.com,001-594-716-0064x19242,"02965 Julie Orchard Suite 722
North Jaredchester, DE 34775",Simonborough,Minnesota,20946,Christmas Island,Other,10/25/69,11/13/20,4/2/25,according,require,staff,today,growth,436.64,2/7/25,Bank Transfer,466,Inactive,Platinum,2/22/25,K5988A58,20,1,46,"Teacher, English as a foreign language",Married
56075,Elizabeth Castro,steven27@gmail.com,089-344-7453x8259,"62777 Williams Lane Apt. 822
Sharpberg, LA 15449",South Michelleberg,New Hampshire,12906,New Zealand,Male,10/31/72,5/9/21,4/1/25,wear,quality,win,than,could,58.94,2/7/25,Credit Card,411,Active,Basic,1/1/25,F4TF53MW,9,7,58,Arts administrator,Single
82515,Christine Myers,brittneydeleon@ayala.com,+1-485-127-5316x3770,"2985 Anthony Spring
Kennethchester, HI 75565",West Nicole,Missouri,3493,Paraguay,Other,7/20/66,9/16/22,4/2/25,image,discuss,really,me,sometimes,222.77,2/27/25,PayPal,601,Active,Basic,2/7/25,RUWOC2JS,9,4,62,"Engineer, civil (consulting)",Married
33198,Rachel Garrison,underwoodmichael@hotmail.com,+1-769-678-1268x18807,"PSC 0624, Box 2278
APO AA 59491",Port Nancymouth,New Hampshire,63875,Cape Verde,Male,12/31/55,4/15/24,4/2/25,medical,article,send,want,record,386.41,1/4/25,Bank Transfer,610,Active,Platinum,3/30/25,4ZG15LKA,2,1,58,Manufacturing systems engineer,Single
41446,Michael Solis,smithkeith@gmail.com,(867)552-7286x0455,"6587 Marcia Prairie Apt. 676
Port Jasonport, OH 94376",East Vincent,Rhode Island,58764,Belgium,Male,10/23/92,12/22/22,4/1/25,coach,bank,form,when,religious,87.42,2/18/25,Credit Card,974,Inactive,Platinum,1/13/25,59EJI202,20,6,32,"Engineer, chemical",Single
88570,Sydney Olsen,julie37@gmail.com,162-295-4280x2022,"5615 Maxwell Mission
South April, MS 17053",Jeffreyborough,Alaska,98285,Paraguay,Female,11/14/80,12/19/22,4/2/25,professor,strong,traditional,measure,last,317.55,2/28/25,Bank Transfer,360,Inactive,Platinum,2/8/25,8W5ASFRN,5,6,18,Make,Married
21777,Taylor Ibarra,jonesashley@gmail.com,001-989-442-9383x59343,"8423 Dean Heights Suite 371
South Dillon, KY 56104",Seanton,New York,60976,New Caledonia,Other,10/26/60,6/6/23,4/1/25,some,station,risk,mouth,PM,274.28,1/20/25,Bank Transfer,283,Inactive,Basic,4/2/25,OKMWXI7C,11,6,58,Merchant navy officer,Single
72627,Gloria King,moorenatasha@williams.com,(799)513-4473x9849,"8128 Jacobs Village Suite 469
South Phillipside, OK 16779",Jessicahaven,Iowa,90694,Mauritania,Female,12/24/89,4/3/23,4/2/25,western,economic,traditional,sometimes,technology,126.07,3/6/25,PayPal,202,Active,Basic,2/28/25,YZ3NOC02,19,7,51,Theatre director,Single
49222,Crystal Waller,hawkinsronald@lee-cummings.com,9865284570,"5947 Robert Manors
Rachelport, OH 25209",Allisontown,Arkansas,63364,Nigeria,Male,4/29/86,9/23/22,4/1/25,character,trade,skill,purpose,draw,107.16,3/27/25,Bank Transfer,645,Active,Basic,2/26/25,CPSFLQF3,15,6,70,"Teacher, adult education",Divorced
51217,Zachary Sandoval,taylorgabrielle@reese-jenkins.com,241.183.2377x56699,"Unit 8923 Box 6251
DPO AA 94523",South Ian,Michigan,67960,Senegal,Male,4/6/01,7/2/20,4/2/25,mother,sing,attack,mind,remain,92.19,3/10/25,PayPal,945,Active,Platinum,2/3/25,62RWBW04,16,3,61,Accommodation manager,Divorced
44436,Brooke Jones,xknapp@brown-wilson.org,001-722-445-5071x41584,"57969 Janet Causeway Apt. 346
Petersonview, NJ 79213",Williammouth,Pennsylvania,35580,Pitcairn Islands,Female,11/12/92,8/28/23,4/1/25,paper,write,without,technology,partner,447.22,2/14/25,Credit Card,437,Active,Platinum,2/10/25,7JVEODZ3,8,5,31,Solicitor,Married
98331,Charles Rose DDS,normantodd@hotmail.com,+1-774-789-7245x278,"241 Dennis Landing Apt. 651
Berrytown, NE 13137",Mitchellport,Minnesota,27051,Guernsey,Male,2/20/83,12/13/24,4/2/25,win,growth,shoulder,security,herself,140.28,1/21/25,Bank Transfer,193,Inactive,Gold,3/1/25,IMQ8V4D0,13,10,20,Advertising account planner,Widowed
76082,Chad Payne,nicholas83@rocha.com,001-918-109-8817x496,"88804 Teresa Fort Suite 518
New Susan, IL 68550",South Aaron,Wisconsin,89626,Serbia,Female,7/6/05,11/12/21,4/2/25,her,third,instead,amount,walk,454.57,2/13/25,Credit Card,427,Active,Premium,1/21/25,I7ENWGKE,9,4,41,Tax adviser,Married
72055,Megan Kelly,rosechristine@hotmail.com,+1-232-853-9323x887,"73492 Carr Gardens Suite 717
Lisaborough, NE 90041",West Juanbury,Texas,10445,Congo,Male,7/21/04,11/19/24,4/2/25,south,amount,attorney,everyone,one,89.74,3/2/25,PayPal,502,Inactive,Platinum,3/6/25,PVZBM41L,16,4,53,Ship broker,Widowed
73903,Rachel Bradley,weaverwanda@christensen.org,491.999.9858,"93019 Shelly Avenue
West Jamieview, OK 15523",Port Kristenfurt,Maine,92599,Turkmenistan,Other,9/10/68,12/28/21,4/1/25,him,service,growth,capital,everything,143.49,2/23/25,Bank Transfer,170,Inactive,Gold,2/18/25,XTNXKIZK,4,2,19,Medical sales representative,Divorced
89133,Alexander Floyd,mckeemichelle@gmail.com,397.290.4509x848,"USCGC Rowe
FPO AP 76256",Jenkinsville,Illinois,37863,Bolivia,Female,12/22/71,1/11/22,4/1/25,sign,within,cultural,candidate,man,431.78,2/16/25,PayPal,317,Active,Basic,1/2/25,2GMSUPEG,16,1,35,"Programme researcher, broadcasting/film/video",Widowed
62884,Christopher Hunter,robinmendoza@yahoo.com,545.811.4125,"PSC 8284, Box 0671
APO AP 71333",North Sarah,New York,2307,United Arab Emirates,Other,2/3/01,2/21/23,4/1/25,and,water,represent,board,human,472.35,1/20/25,Credit Card,476,Inactive,Platinum,1/13/25,ISZ3T0ZJ,0,10,27,Retail merchandiser,Divorced
22046,Briana Bryant,sandra21@willis.com,(803)296-6854x269,"11439 Floyd Key
Lamberg, IN 96256",New David,Hawaii,74335,French Southern Territories,Female,5/20/72,4/14/23,4/2/25,computer,trial,cover,grow,tell,251.64,3/16/25,Bank Transfer,224,Inactive,Platinum,1/26/25,4HW3LLOG,12,6,27,Systems developer,Widowed
64810,Karina Clark,chapmanryan@yahoo.com,319.678.1114x558,"734 Christopher Brook
Port Nicholas, NY 65439",Stevenborough,Arkansas,48594,Brazil,Other,2/11/55,11/22/24,4/1/25,difference,information,boy,teach,face,434.62,1/1/25,PayPal,165,Active,Gold,2/6/25,9TSXLKPJ,16,4,24,"Designer, graphic",Married
44340,Michael Rice,ruizstephen@yahoo.com,-8166,"865 Brown Pass
Kingmouth, CA 08212",South Jasonmouth,Nevada,35597,Montserrat,Male,9/13/95,2/4/24,4/2/25,cold,article,describe,town,capital,311.03,1/16/25,Credit Card,604,Inactive,Gold,2/22/25,RZ9RLGN1,13,2,54,Therapeutic radiographer,Married
82974,Vanessa Smith,eric66@walters-velez.com,5517052515,"1997 Kenneth Wall
Pettyport, MI 18920",Chadstad,Florida,37424,Bulgaria,Male,11/27/89,5/23/24,4/1/25,gun,move,industry,season,onto,84.49,1/1/25,PayPal,596,Inactive,Basic,2/3/25,CYQ3F4IM,18,7,18,"Engineer, land",Widowed
87799,Jennifer Banks,johnsonmichael@price.net,050.990.6169x865,"05559 Carla Meadows Suite 595
West Walter, CO 54431",Walkerstad,North Dakota,90943,Jamaica,Male,12/18/05,10/26/24,4/2/25,air,whom,special,expert,between,307.16,2/25/25,PayPal,1000,Inactive,Premium,2/27/25,BCHQ0W00,5,4,27,"Engineer, manufacturing",Divorced
58252,Raymond Wheeler,laurenphillips@yahoo.com,212-225-6908x974,"251 Kirk Isle
Brownmouth, IA 76703",Sullivanbury,Utah,48507,Egypt,Other,4/5/04,9/13/23,4/1/25,watch,able,front,too,member,103.78,1/10/25,Bank Transfer,847,Active,Platinum,2/22/25,45OV4D54,16,10,31,"Engineer, site",Widowed
52803,Michelle Rogers,thomasknight@hotmail.com,001-415-899-0047x92597,"210 Mcclain Streets
New Richardside, ND 12598",Port Jeffrey,New Hampshire,87393,Kyrgyz Republic,Female,8/7/61,2/21/24,4/2/25,company,however,public,ball,agreement,278.82,3/26/25,Credit Card,51,Inactive,Premium,2/22/25,EVNX7A17,0,6,63,Cartographer,Married
36128,David Martinez,amber28@hill-garrison.com,001-128-320-9100x84343,"23636 Navarro Junction Suite 928
Murillofort, SC 06477",Priceton,Rhode Island,62339,French Guiana,Female,12/16/58,5/31/21,4/1/25,example,figure,heart,account,in,278.32,1/17/25,PayPal,196,Inactive,Premium,2/22/25,VMLWSBAV,4,4,60,Psychotherapist,Single
15881,Michael Smith,walterperez@peterson.org,842.673.9995x8028,"087 Brianna Forest Apt. 774
New Michael, IA 85423",North John,Nevada,57053,Australia,Male,3/13/66,9/11/24,4/1/25,recent,maintain,one,poor,drug,225.32,1/8/25,Bank Transfer,771,Inactive,Basic,3/13/25,KOJOW7CY,16,6,64,Museum/gallery conservator,Single
63083,Anna Kaufman,gutierrezmary@hotmail.com,875-675-9291x199,"691 Laura Lock Suite 598
Jessicaport, NH 93470",Thomasberg,Virginia,36574,New Caledonia,Other,9/8/77,3/2/22,4/1/25,understand,upon,particular,else,of,102.57,3/27/25,Bank Transfer,747,Active,Basic,4/2/25,3446JOKJ,11,2,60,"Scientist, biomedical",Married
47010,Tony Salinas,eric11@moody.info,942-196-6264,"8695 Cain Spring
New Brianside, MI 41488",Williamport,Vermont,63511,Israel,Female,12/19/90,3/10/24,4/2/25,late,degree,yourself,avoid,professor,248.12,3/2/25,Bank Transfer,695,Inactive,Platinum,1/16/25,3N92UFGM,19,4,43,"Lecturer, further education",Married
64313,Kelly Lane,kaufmanrandall@tran.com,6491422613,"503 Ray Row
Candaceberg, ND 43491",Roberttown,Arizona,30101,Germany,Male,10/16/62,5/21/20,4/2/25,reach,like,physical,interview,commercial,140.6,2/1/25,PayPal,728,Inactive,Platinum,2/1/25,CXRVAF3W,2,4,25,Advertising account planner,Single
45735,Tyler Martinez,crosales@yahoo.com,567-133-3410x0865,"4456 Edward Court Suite 062
Davidland, NJ 47866",South Rebecca,Iowa,85687,Samoa,Male,8/23/86,8/18/23,4/2/25,soldier,happy,order,response,behavior,142.69,1/4/25,Credit Card,782,Inactive,Premium,3/11/25,NHBZYOL0,4,5,54,Insurance risk surveyor,Divorced
68816,Steve Lee,sblevins@hotmail.com,(238)260-8442x9146,"1398 Tyler Square Apt. 522
Anthonyfurt, TX 16781",Guzmanview,New Mexico,5310,Sierra Leone,Other,8/17/75,6/3/23,4/2/25,blue,sister,wait,at,whatever,56.51,3/15/25,Bank Transfer,318,Active,Gold,1/11/25,S2JGRP1L,6,8,23,Armed forces operational officer,Divorced
59866,Rebecca Villarreal,coxjessica@owens.com,(914)353-1310,"0652 Wilkinson Keys
North Susan, OH 84996",Port Timothy,Hawaii,3706,Saint Pierre and Miquelon,Male,11/2/69,2/4/23,4/1/25,relationship,risk,fly,enjoy,before,413.55,1/6/25,Bank Transfer,542,Active,Premium,2/4/25,PR0R7V9T,14,8,19,"Administrator, arts",Married
9349,Rebecca Downs,pwilliams@gmail.com,(765)171-8253x01989,"5460 Gilbert Corners Apt. 194
East Nicholas, MS 52587",Pughview,Kansas,10552,Saint Kitts and Nevis,Female,2/9/75,4/12/24,4/2/25,war,quickly,phone,safe,history,295.76,1/8/25,PayPal,343,Inactive,Premium,3/30/25,0VO8E8EJ,10,7,39,"Editor, magazine features",Widowed
76970,Laura Juarez,bergercarla@hotmail.com,(121)336-9313x4166,"310 David Loaf
North Eric, CA 26353",Tamarahaven,Delaware,7943,Guam,Female,7/26/73,2/12/23,4/1/25,brother,trade,deal,up,travel,349.3,2/21/25,Bank Transfer,792,Inactive,Premium,3/11/25,SC0M01W0,12,8,23,"Programmer, multimedia",Single
30296,Susan Byrd,dodsonerik@gmail.com,750-241-7196,"9812 Tate Shoals
Port Alice, NE 25572",Jamesport,Alabama,37895,Gambia,Other,11/13/55,7/12/22,4/2/25,either,collection,role,office,build,83.76,3/7/25,PayPal,490,Active,Premium,1/28/25,3HBDA0E9,1,3,59,Communications engineer,Married
72762,Nathan Baker,onicholson@carr.org,304.275.1787,"49925 Colleen Corners Suite 721
Maryfurt, MO 39877",West Kelly,Maryland,51774,Mauritania,Other,3/14/83,9/9/22,4/1/25,husband,start,pressure,military,risk,171.2,3/18/25,Credit Card,229,Active,Platinum,1/28/25,XIX8D5OX,3,2,27,Community education officer,Single
28298,Richard Wright,castrodavid@johnson-haas.com,001-269-313-5817,"75771 Williams Creek Suite 621
North Haleyfurt, NC 17173",Amychester,Colorado,98763,Bahrain,Male,1/1/94,1/2/25,4/1/25,nature,as,us,wear,western,383.81,3/31/25,PayPal,65,Active,Basic,3/2/25,G5Y6YQ1H,16,2,54,"Designer, fashion/clothing",Single
87730,Danielle Hernandez,james41@quinn.info,-2905,"85836 Kim Square Suite 370
New Jay, NE 72253",Donnaton,Hawaii,2802,Holy See (Vatican City State),Female,6/29/65,11/8/22,4/2/25,situation,case,cultural,short,discover,129.64,3/10/25,PayPal,969,Active,Basic,3/4/25,KZP2Y5DJ,8,6,40,Communications engineer,Divorced
11334,Justin Yates,jenniferlee@gmail.com,3906691534,"6489 John Stravenue
Alejandromouth, MA 87602",Mooreberg,Rhode Island,85654,Austria,Male,6/15/58,2/24/24,4/2/25,history,indicate,message,state,little,46.19,1/24/25,Bank Transfer,546,Active,Premium,1/5/25,38SHYM36,11,9,33,Clothing/textile technologist,Single
77596,Casey Key,nicholas34@hotmail.com,3570008779,"USCGC Hunt
FPO AP 14863",Lake Michaelside,Arizona,72144,Greenland,Female,5/11/86,4/15/23,4/1/25,across,trial,ever,well,yard,238.75,1/2/25,Credit Card,789,Active,Platinum,4/1/25,9DUA84XJ,18,4,34,Insurance underwriter,Single
2886,Samantha Parrish,joshuaramos@carter-jones.net,+1-469-533-4432x385,"093 Dwayne Island Suite 974
Harrisonport, AZ 54052",North Diana,Idaho,21751,Greece,Other,4/18/69,3/12/21,4/2/25,house,hard,idea,need,evidence,333.06,3/8/25,PayPal,686,Active,Premium,1/15/25,L9RK75LR,4,6,49,"Scientist, physiological",Divorced
28621,Michael Barnes,masonbrenda@hill-perkins.biz,317.890.6681x046,"08664 Robinson Common
Timothyland, WY 52335",Anthonyville,Florida,47561,Saint Martin,Female,4/24/05,3/15/22,4/1/25,none,try,resource,may,Republican,40.43,2/6/25,Bank Transfer,761,Inactive,Premium,2/25/25,HQSHFFQ7,18,8,33,"Engineer, chemical",Married
17177,Christina Baird,melissa50@hotmail.com,980-968-1539x730,"Unit 7213 Box 8911
DPO AA 17096",Juanland,New Hampshire,56892,Macao,Female,10/13/93,5/12/23,4/1/25,couple,state,choice,experience,bed,329.6,1/22/25,Bank Transfer,765,Inactive,Gold,3/31/25,B70184T0,15,8,33,English as a foreign language teacher,Single
86834,Jessica Miller,teresamoore@baker.com,503-353-9973x15379,"15207 Justin Road Suite 577
Brianton, HI 32320",Rachelchester,Kentucky,24344,United States Minor Outlying Islands,Other,3/9/93,8/30/24,4/1/25,loss,director,thank,people,administration,264.98,1/4/25,Credit Card,307,Inactive,Basic,3/31/25,FO52F1V3,9,1,26,Higher education careers adviser,Married
98302,Kathryn Fuller,harrismisty@gmail.com,716.539.8546,"9454 Mullins Underpass Suite 030
Daniellemouth, MD 56479",North Diamond,Colorado,72891,Saint Kitts and Nevis,Male,9/5/78,11/7/21,4/1/25,eat,mention,these,people,beat,275.17,1/2/25,Bank Transfer,555,Active,Gold,3/26/25,1KJD4NXQ,6,9,69,Mental health nurse,Divorced
